id,image_filename,image_path,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,split
15864,15864.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15864.jpg,Unisex,Footwear,Sandal,Sandals,Navy Blue,Fall,2012.0,Casual,Warner Bros Kids Unisex SD FAce Sandal Navy Blue Sandals,query
42681,42681.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42681.jpg,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Alma Women Blue Kurta,index
45955,45955.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45955.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Tokyo Talkies Women Blue Top,index
2162,2162.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\2162.jpg,Men,Apparel,Topwear,Shirts,Blue,Spring,2011.0,Casual,Probase Men Blue Slim Fit Solid Casual Shirt,query
44252,44252.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\44252.jpg,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Hidekraft Women Purple Handbag,query
34748,34748.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\34748.jpg,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Puma Women Soleil Cat Black Shoes,query
58541,58541.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58541.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Miami Blues Men Sunglasses,query
28182,28182.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28182.jpg,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Aviator Copper Sunglasses,query
29250,29250.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\29250.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Puntero VII Trx HG White Sports Shoes,index
9612,9612.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9612.jpg,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Stripes Yellow Shirt,query
57817,57817.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57817.jpg,Women,Apparel,Topwear,Tops,Green,Fall,2012.0,Casual,United Colors of Benetton Women Green Top,index
28735,28735.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28735.jpg,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,W Women Printed Brown Kurta,index
57479,57479.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\57479.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,ID Men Blue & Orange Casual Shoes,query
9033,9033.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9033.jpg,Men,Footwear,Shoes,Casual Shoes,Red,Winter,2012.0,Casual,Buckaroo Men Diana Red Shoes,query
21346,21346.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21346.jpg,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Pal Zileri Men Casual Gold Frame Sunglasses,query
45843,45843.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45843.jpg,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Vishudh Women White Printed Kurta,index
28154,28154.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28154.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Wayfarer Sunglasses,query
11135,11135.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11135.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Visor Multifunction Silver white Black Watches,query
20146,20146.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\20146.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Urban Navy Blue Shirt,query
12546,12546.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12546.jpg,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt,index
10016,10016.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\10016.jpg,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Palm Tree Girl's Cr Blossom Drs Pink Dresses,query
34570,34570.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\34570.jpg,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,query
28165,28165.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28165.jpg,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Gold Sunglasses,query
59373,59373.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59373.jpg,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Vishudh Women Beige Printed Kurta,index
50209,50209.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\50209.jpg,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Stoln Women Brown Sunglasses,query
6138,6138.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6138.jpg,Unisex,Footwear,Sandal,Sandals,Grey,Winter,2011.0,Casual,Puma Unisex Winch Grey Orange Floater,query
40553,40553.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\40553.jpg,Women,Accessories,Watches,Watches,Gold,Winter,2016.0,Casual,Titan Women Gold Watch,query
6649,6649.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6649.jpg,Men,Footwear,Shoes,Sports Shoes,Yellow,Summer,2011.0,Sports,Nike Men's Air Max Tailwind 3 Black Yellow Shoe,index
4163,4163.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4163.jpg,Men,Footwear,Shoes,Sports Shoes,Yellow,Fall,2011.0,Sports,Reebok Men's ZigSonic Grey & Yellow Shoe,index
58439,58439.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58439.jpg,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,AND by Anita Dongre Women Black Dress,query
43645,43645.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43645.jpg,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Dress,query
45189,45189.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45189.jpg,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A638,query
36830,36830.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\36830.jpg,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,index
41867,41867.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41867.jpg,Men,Footwear,Sandal,Sandals,Red,Summer,2016.0,Casual,Estd. 1977 Men Red & Brown Sandals,query
9481,9481.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9481.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,John Miller Men Black white small check Shirts,index
25609,25609.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25609.jpg,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black & Grey Dial Watch N2161SL06,query
7330,7330.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\7330.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Strappy Black Floater,query
18670,18670.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\18670.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Fila Men Cavander Black Sandals,query
12874,12874.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12874.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Provogue Men Casual Black Casual Shoes,query
28296,28296.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28296.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Sunglasses,query
16177,16177.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\16177.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Enroute Men Leather Black Sandals,query
59296,59296.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59296.jpg,Men,Apparel,Topwear,Shirts,White,Fall,2012.0,Casual,U.S. Polo Assn. Men White & Green Shirt,index
5296,5296.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5296.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,2011.0,Casual,Puma Men Black Floater,query
4471,4471.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4471.jpg,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2011.0,Sports,Puma Men's Complete Itana Silver Black Red Shoes,index
24380,24380.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24380.jpg,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Folklore Women Purple Printed Kurta,index
45925,45925.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45925.jpg,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,query
45197,45197.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\45197.jpg,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A652,query
4166,4166.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4166.jpg,Men,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Reebok Men's Zigfuel White Red Shoe,index
47139,47139.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\47139.jpg,Women,Accessories,Bags,Handbags,Pink,Summer,2015.0,Casual,Be For Bag Women Combo pack Tote Bags,query
16875,16875.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\16875.jpg,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Women Funky Eyewear Black Sunglasses,query
42137,42137.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\42137.jpg,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Air Courtballistec White Sports Shoes,index
58820,58820.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58820.jpg,Men,Footwear,Sandal,Sandals,Brown,Fall,2013.0,Casual,Skechers Men Brown Sandals,query
53438,53438.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\53438.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Black Sports Shoes,index
15415,15415.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15415.jpg,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Women Tenet Black Sports Shoes,index
59012,59012.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\59012.jpg,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2012.0,Casual,Skechers Men Charcoal Sports Shoes,index
35165,35165.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35165.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Coolers Men Black Sandals,query
9720,9720.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9720.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Lotto Men Lima Black Sports Shoes,index
58653,58653.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\58653.jpg,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta,index
19784,19784.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19784.jpg,Men,Apparel,Topwear,Tshirts,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Tshirt,index
9716,9716.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\9716.jpg,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Formal,Hush Puppies Men Decent Brown Sandals,query
41971,41971.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41971.jpg,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Summer Up Blue Top,index
35261,35261.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35261.jpg,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Lee Women Jennifer White Top,index
43256,43256.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43256.jpg,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Aneri Women Salmon Pink Kurta,index
15071,15071.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15071.jpg,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Ganuchi Men Brown Sandals,query
18033,18033.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\18033.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Handbag,query
13066,13066.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\13066.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Numero Uno Men White Casual Shoes,query
25629,25629.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\25629.jpg,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Casual Watch,query
21341,21341.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\21341.jpg,Men,Accessories,Eyewear,Sunglasses,Steel,Winter,2016.0,Casual,Pal Zileri Men Casual Steel Frame Sunglasses,query
35989,35989.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35989.jpg,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Flying Machine Women Cotton Black Dress,query
27227,27227.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\27227.jpg,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Doodle Kids Girl Printed White Dress,query
20132,20132.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\20132.jpg,Women,Apparel,Topwear,Tops,Green,Fall,2011.0,Casual,Wrangler Women Ribbed Green Top,index
28325,28325.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28325.jpg,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Brown Sandals,query
28729,28729.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\28729.jpg,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Printed Cream Kurta,index
4209,4209.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\4209.jpg,Boys,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Boy's Green Mickey On Skates Kidswear,index
5406,5406.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\5406.jpg,Women,Footwear,Shoes,Sports Shoes,Blue,,2011.0,Sports,Kalenji Ekiden Blue Scratch 2011,index
30889,30889.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\30889.jpg,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Women Rust Printed Tussar Kurta,index
3385,3385.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\3385.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Brown Self Design Shoulder Bag,query
41791,41791.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\41791.jpg,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Remanika Women Black Top,index
31308,31308.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\31308.jpg,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,W Women Black Kurta,index
8481,8481.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\8481.jpg,Women,Apparel,Dress,Dresses,Peach,Fall,2011.0,Casual,Forever New Women Peach Dress,query
6385,6385.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\6385.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Future Cat Engine Black Shoe,index
12880,12880.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\12880.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Spring,2012.0,Casual,Provogue Men Casual Black Shoes,query
11819,11819.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11819.jpg,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013.0,Casual,Playboy Men Casual Blue Casual Shoes,index
19762,19762.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19762.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Ice Men Carbon Black Watch,query
48484,48484.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\48484.jpg,Women,Apparel,Dress,Dresses,Blue,Winter,2011.0,Casual,French Connection Women Blue Dress,query
37984,37984.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\37984.jpg,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Classic Polo Men Black & White T-Shirt,index
35386,35386.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\35386.jpg,Boys,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Enroute Teens Blue Shoes,index
19070,19070.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\19070.jpg,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,W Women Floral Print Blue Kurta,index
43629,43629.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43629.jpg,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Vero Moda Women Black Shirt,index
17266,17266.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\17266.jpg,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Stripes Green  polo Tshirt,index
11491,11491.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\11491.jpg,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Top Indication Silver Black Watch,query
31821,31821.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\31821.jpg,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Titan Men Silver Dial Watch,query
39827,39827.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\39827.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,2012.0,Casual,Red Tape Men Brown Sandals,query
24929,24929.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\24929.jpg,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Navy Blue Dress,query
43651,43651.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\43651.jpg,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,ONLY Women White Top,index
26546,26546.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\26546.jpg,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,ID Men Black & Red Sandals,query
23792,23792.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\23792.jpg,Women,Accessories,Eyewear,Sunglasses,Red,Winter,2016.0,Casual,Oakley Women Immerse Red Sunglasses,query
15101,15101.jpg,F:\CEI\Celebal_Excellence_Internship\fashion-visual-search\data\subset\images\15101.jpg,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Printed Black Kurtas,index
